Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Joris van der Hoeven,Netherlands,7,7,1,0,7,6,28,78,Bronze medal
Fernando Galve Mauricio,Spain,7,6,0,7,7,1,28,78,Bronze medal
Daniel Bertilsson,Sweden,7,7,7,7,0,0,28,78,Bronze medal
Phan Trien Duong,Vietnam,7,7,0,7,7,0,28,78,Bronze medal
Haralambos Tamvakis,Greece,5,7,0,7,7,1,27,83,Bronze medal
Christian Pauly,Luxembourg,7,7,6,1,6,0,27,83,Bronze medal
Grzegorz Łabędzki,Poland,7,7,0,7,5,0,26,85,Bronze medal
Marcelo Ricardo Xavier de Mendonça,Brazil,7,7,2,2,7,0,25,86,Bronze medal
Alex Gay Cabera,Cuba,7,7,0,7,4,0,25,86,Bronze medal
Richard Ehrenborg,Sweden,7,2,1,7,7,1,25,86,Bronze medal
Đoàn Quoc Chien,Vietnam,2,7,0,7,7,2,25,86,Bronze medal
Jorge Luis de Armas Garcia,Cuba,5,7,0,4,7,0,23,91,Bronze medal
Dimitrios Kodokostas,Greece,7,7,1,0,7,1,23,91,Bronze medal
Marc de Jong,Netherlands,2,7,1,6,7,0,23,91,Bronze medal
Herwig Egghart,Austria,0,7,7,0,7,1,22,95,Bronze medal
Felipe Fritz Braga,Brazil,5,7,0,1,7,2,22,95,Bronze medal
Dessislava Bakardzieva,Bulgaria,7,7,0,1,7,0,22,95,Bronze medal
Matti Juhani Lassas,Finland,7,0,0,7,7,1,22,91,Bronze medal
Tommi V. Timonen,Finland,7,0,7,7,1,0,22,86,Bronze medal
Ali Asghar Khanban,Islamic Republic of Iran,7,7,0,1,7,0,22,95,Bronze medal
Santiago Vila Doncel,Spain,7,7,1,0,7,0,22,95,Bronze medal
Nguyễn Hữu Tuấn,Vietnam,1,7,0,7,7,0,22,95,Bronze medal
Wilhelm Schlag,Austria,7,7,0,7,0,0,21,101,Bronze medal
Juan Carlos Martinez Nieto,Colombia,1,7,1,5,7,0,21,101,Bronze medal
Marcel Polakovič,Czechoslovakia,7,0,0,7,7,0,21,101,Bronze medal
Evangelos Kobotis,Greece,7,5,0,1,7,1,21,101,Bronze medal
Massimo Gobbino,Italy,0,7,7,0,7,0,21,101,Bronze medal
Abdellatif Fazouane,Morocco,5,7,0,2,7,0,21,101,Bronze medal
Krzysztof Hryniewiecki,Poland,0,7,0,7,7,0,21,101,Bronze medal
Nebojša Vasiljević,Yugoslavia,7,0,1,6,7,0,21,101,Bronze medal
Mark van Hoeij,Netherlands,0,0,7,6,7,0,20,109,Bronze medal
M. Kemal Gülal,Turkey,6,7,0,0,7,0,20,109,Bronze medal
Gerard Francis Thompson,United Kingdom,0,7,0,5,7,1,20,109,Bronze medal
Aleksandra Smiljanić,Yugoslavia,7,7,0,6,0,0,20,109,Bronze medal
Walter Peinhopf,Austria,1,7,1,7,2,1,19,113,Bronze medal
Rocky Lee,Canada,4,7,0,1,6,1,19,113,Bronze medal
Jianxun He,People's Republic of China,2,7,0,5,5,0,19,113,Bronze medal
Fabrice Charretour,France,4,7,1,2,1,3,18,116,Bronze medal
Bertrand Eynrad,France,7,7,0,0,4,0,18,116,Bronze medal
Mouaniss Belrhiti Alaoui,Morocco,5,7,0,5,1,0,18,116,Bronze medal
Hassane Hindi El Idrissi,Morocco,1,7,0,3,7,0,18,116,Bronze medal
Salvador Villegas Barranco,Spain,7,4,0,0,7,0,18,116,Bronze medal
Stephen Fry,Canada,1,6,0,7,3,0,17,121,
Gavin MacBeath,Canada,0,7,0,3,7,0,17,121,
Elina Sihvola,Finland,5,7,0,2,3,0,17,146,
Sverrir Örn Þorvaldsson,Iceland,7,2,1,0,7,0,17,121,
Farzan Fallah,Islamic Republic of Iran,0,7,0,0,7,3,17,121,
? Batbold,Mongolia,3,7,0,0,7,0,17,121,
? Dolgor,Mongolia,2,7,0,0,7,1,17,121,
Koray Karahan,Turkey,3,7,0,7,0,0,17,121,
Serdar Taşıran,Turkey,1,7,0,0,7,1,16,128,
James Norman Benedict Angus,United Kingdom,1,3,0,5,0,7,16,128,
Predrag Janičić,Yugoslavia,2,7,0,0,7,0,16,128,
Ian Wanless,Australia,3,2,1,2,7,0,15,131,
Luis Cruz Romo,Mexico,0,7,0,0,7,1,15,131,
Bas van den Heuvel,Netherlands,0,7,1,0,7,0,15,131,
Einar Andreas Rødland,Norway,0,0,1,7,7,0,15,131,
Jonathan Potts,Australia,1,0,0,5,7,1,14,135,
Markus Greiter,Austria,5,7,1,1,0,0,14,135,
O. Ducarme,Belgium,7,0,1,1,5,0,14,135,
Andres Diaz Gonzales,Colombia,0,7,0,2,5,0,14,135,
Rene Guerra Millet,Cuba,4,0,0,3,7,0,14,135,
Chistofors Hadjicostis,Cyprus,0,7,1,0,6,0,14,135,
Lamya Al Rubaiah,Kuwait,2,4,0,2,5,0,13,141,
? Dabasteren,Mongolia,7,0,0,0,5,1,13,141,
Houssine Hindi El Idrissi,Morocco,2,7,0,3,1,0,13,141,
Anders Høyer Berg,Norway,0,0,0,6,7,0,13,141,
Arne H. Juul,Norway,1,4,0,1,7,0,13,141,
Abdelmalek Abdesselam,Algeria,0,4,0,7,0,1,12,146,
B. Vinck,Belgium,1,2,0,1,7,1,12,146,
Nelson Navarro Navarro,Cuba,1,7,1,1,2,0,12,146,
Carlos José Pérez Jiménez,Spain,1,0,1,7,3,0,12,146,
David Lee,Canada,2,7,1,0,1,0,11,151,
Neiyer Correal Mendoza,Colombia,1,7,0,2,0,1,11,151,
Erienne Blanchard,France,1,0,0,7,0,3,11,151,
Vlamos Panagiotos,Greece,0,7,0,2,2,0,11,151,
Davíð Aðalsteinsson,Iceland,7,0,1,3,0,0,11,151,
Y. Alami Drideb,Morocco,0,7,1,2,1,0,11,151,
Sigmund Berntsen,Norway,0,5,0,0,6,0,11,151,
Olivera Milenković,Yugoslavia,0,7,1,1,1,1,11,151,
Alberto Adami,Brazil,0,7,0,1,2,0,10,159,
Marcelo Coelho Ferraz,Brazil,0,7,0,2,0,1,10,159,
Jaime Alberto Londono Londono,Colombia,0,7,1,1,0,1,10,159,
Antonis Eleftherion,Cyprus,1,7,0,0,0,2,10,159,
Geir Agnarsson,Iceland,1,7,0,2,0,0,10,159,
Nader Ali Akbarian,Islamic Republic of Iran,0,7,0,0,1,2,10,159,
Pejman Pourshirazi,Islamic Republic of Iran,2,0,1,0,7,0,10,159,
Ali Sabetian,Islamic Republic of Iran,2,1,0,7,0,0,10,159,
Kjell Fredrik Petersen,Norway,0,1,0,0,7,2,10,159,
G. Abarca Torres,Peru,0,7,0,0,2,1,10,159,
Harry Dankowicz,Sweden,1,7,0,2,0,0,10,159,
Luke Seberry,Australia,1,0,0,3,4,1,9,170,
Alejandro Ramirez Saldarriga,Colombia,0,7,0,2,0,0,9,170,
Gahar Al Tailji,Kuwait,2,0,1,2,3,1,9,170,
? Erhemvajr,Mongolia,0,7,0,1,1,0,9,170,
? Aguiar Solari,Uruguay,1,7,0,1,0,0,9,170,
? Tsebenrabdan,Mongolia,0,7,1,0,0,0,8,175,
Edgar Huarcaya Segovia,Peru,0,7,1,0,0,0,8,175,
Marcin Benke Jaroslav,Poland,0,0,0,0,7,1,8,175,
Haluk Yılmaz,Turkey,2,5,0,0,0,1,8,175,
?,Uruguay,0,3,1,0,4,0,8,175,
T. de Rooy,Belgium,0,7,0,0,0,0,7,180,
Herbert Cesar Gonçalves,Brazil,0,6,1,0,0,0,7,180,
Georgios Papageorgian,Cyprus,0,7,0,0,0,0,7,180,
Guðbjörn Freyr Jónsson,Iceland,1,0,1,2,3,0,7,180,
Mauro Brunato,Italy,0,0,0,7,0,0,7,180,
Mohamed Alaoui Soulimani,Morocco,3,4,0,0,0,0,7,180,
Kåre Osnes,Norway,0,4,0,0,3,0,7,180,
Manuel Cáceres Polo,Peru,0,3,0,0,4,0,7,180,
J. Rezza Sulca,Peru,0,7,0,0,0,0,7,180,
Juan R Valderrama Alcalde,Spain,1,0,0,5,1,0,7,180,
? Denicolay Pacheco,Uruguay,0,0,1,0,4,2,7,180,
Toufik Abdelmouene,Algeria,1,2,0,2,1,0,6,191,
Mina Abdiche,Algeria,0,1,0,5,0,0,6,191,
Zenios Stefanos,Cyprus,0,3,0,0,0,3,6,191,
Marco Basetto,Italy,3,0,0,0,0,3,6,191,
A. Ellis Saldana,Panama,0,0,0,0,6,0,6,191,
Najy Benhassine,Algeria,1,3,0,0,1,0,5,196,
B. Lemmens,Belgium,2,1,1,0,1,0,5,196,
N. Nasdrovisky,Belgium,1,2,0,0,1,1,5,196,
Aldo Rodriguez Gonzales,Cuba,2,3,0,0,0,0,5,196,
M. González Calderón,Nicaragua,0,1,0,0,4,0,5,196,
W. Cruz Rojas,Peru,0,0,0,0,4,1,5,196,
Luis Artiles Martinez,Cuba,1,0,0,2,1,0,4,203,
Andreas Sentonaris,Cyprus,0,4,0,0,0,0,4,203,
Petteri Pajunen,Finland,1,0,0,0,3,0,4,196,
Fawzi Mohamme Ahdulla,Kuwait,0,2,2,0,0,0,4,203,
L. Chamorro Baltedono,Nicaragua,0,1,0,0,0,3,4,203,
D. Agurre Chaman,Peru,0,3,0,1,0,0,4,203,
Pablo Benitez Gimenez,Spain,0,0,1,3,0,0,4,203,
Gustav Ryd,Sweden,1,0,0,3,0,0,4,203,
Ozan Hafızoğulları,Turkey,0,0,0,2,2,0,4,203,
Germán Rincón,Colombia,0,3,0,0,0,0,3,212,
Aki Tapani Taskinen,Finland,0,0,0,3,0,0,3,203,
? Sainbajr,Mongolia,0,0,0,0,1,2,3,212,
? Sotelo Bovino,Uruguay,0,0,0,2,0,1,3,212,
Ernesto Lupercio Lara,Mexico,0,0,0,2,0,0,2,215,
R. Valdivia Lorente,Nicaragua,0,0,0,0,2,0,2,215,
Kyros Hadjikyrou,Cyprus,0,0,0,1,0,0,1,217,
Timo Korvola,Finland,0,0,1,0,0,0,1,217,
Ali Reza Hashemi Attar,Islamic Republic of Iran,0,0,0,0,1,0,1,217,
Achille Astolfi,Italy,1,0,0,0,0,0,1,217,
Chazi Al Harabi,Kuwait,0,1,0,0,0,0,1,217,
Asad Al Ibrahim,Kuwait,0,1,0,0,0,0,1,217,
R. Blandón Donayres,Nicaragua,0,1,0,0,0,0,1,217,
J. Ruiz Chaurria,Nicaragua,0,0,0,0,1,0,1,217,
J. Solis Bermúdez,Panama,0,0,0,0,1,0,1,217,
Ali Harkati,Algeria,0,0,0,0,0,0,0,226,
Dida Mohamed Reda,Algeria,0,0,0,0,0,0,0,226,
Constantinos Ziamas,Greece,0,0,0,0,0,0,0,226,
Yousef Al Mutairi,Kuwait,0,0,0,0,0,0,0,226,
Héctor Francisco Bautista González,Mexico,0,0,0,0,0,0,0,226,
Sergio Robles Ulloa,Mexico,0,0,0,0,0,0,0,226,
Raúl Zepeda Cruz,Mexico,0,0,0,0,0,0,0,226,
F. Gutiérrez Zabala,Nicaragua,0,0,0,0,0,0,0,226,
R. Guerra Aguirre,Panama,0,0,0,0,0,0,0,226,
E. Hernández Bethancourt,Panama,0,0,0,0,0,0,0,226,
T. Pinzon Morales,Panama,0,0,0,0,0,0,0,226,
E. Rodríguez,Panama,0,0,0,0,0,0,0,226,
