Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
?,Bulgaria,0,7,7,3,0,7,24,52,Bronze medal
Jozef Jirásek,Czechoslovakia,0,7,7,6,4,0,24,52,Bronze medal
Ludomir Newelski,Poland,0,7,3,6,7,1,24,52,Bronze medal
Laurence Penn,United States of America,2,7,1,6,7,1,24,52,Bronze medal
*,Yugoslavia,6,0,2,6,6,4,24,52,Bronze medal
Thomas Grechenig,Austria,6,1,1,5,3,7,23,57,Bronze medal
?,Bulgaria,1,7,7,6,0,2,23,57,Bronze medal
?,Bulgaria,1,7,0,5,7,3,23,57,Bronze medal
Radan Kučera,Czechoslovakia,0,7,7,1,1,7,23,57,Bronze medal
Antti Valmari,Finland,0,7,7,6,2,1,23,57,Bronze medal
*,Romania,0,1,7,4,4,7,23,57,Bronze medal
*,United Kingdom,0,1,7,6,2,7,23,57,Bronze medal
*,United Kingdom,0,6,7,5,2,3,23,57,Bronze medal
*,Yugoslavia,6,4,1,6,1,5,23,57,Bronze medal
Xavier Gonze,Belgium,0,0,7,5,3,7,22,66,Bronze medal
?,Bulgaria,6,0,1,1,7,7,22,66,Bronze medal
Tamás Erdélyi,Hungary,0,0,7,6,2,7,22,66,Bronze medal
Jan Koen Annot,Netherlands,0,3,5,5,7,2,22,66,Bronze medal
Johan Råde,Sweden,0,0,7,6,2,7,22,66,Bronze medal
Harald Skarke,Austria,6,0,2,5,1,7,21,71,Bronze medal
Alexander Bartmann,Germany,6,2,1,6,1,5,21,71,Bronze medal
Tassos Stamatelos,Greece,0,7,7,5,1,1,21,71,Bronze medal
Piotr Podleś,Poland,0,0,7,6,1,7,21,71,Bronze medal
*,United Kingdom,0,3,7,2,2,7,21,71,Bronze medal
*,United Kingdom,0,7,2,4,1,7,21,71,Bronze medal
Werner Aumayer,Austria,0,1,7,4,7,1,20,77,Bronze medal
?,Bulgaria,0,0,7,6,0,7,20,77,Bronze medal
Miroslav Chlebík,Czechoslovakia,6,0,6,1,5,2,20,77,Bronze medal
Bodo Heise,German Democratic Republic,0,4,7,6,2,1,20,77,Bronze medal
Márió Szegedy,Hungary,6,0,1,5,5,3,20,77,Bronze medal
?,Israel,0,5,7,5,1,2,20,77,Bronze medal
Herbert Steinrück,Austria,0,1,7,5,5,1,19,83,
?,France,0,5,4,5,1,4,19,83,
?,France,0,2,7,2,1,7,19,83,
Andreas Kasparek,German Democratic Republic,0,0,7,6,1,5,19,83,
Bernd Kreußler,German Democratic Republic,6,0,2,4,6,1,19,83,
Steffen Zopf,German Democratic Republic,1,7,4,3,0,4,19,83,
Murman Amdroladze,Union of Soviet Socialist Republics,0,0,7,6,1,5,19,83,
Osmo Pekonen,Finland,0,4,6,4,2,2,18,90,
Gábor Tardos,Hungary,0,0,7,5,2,4,18,90,
Hugo Cramer,Netherlands,5,1,7,4,1,0,18,90,
*,Belgium,0,3,7,4,2,1,17,93,
Ladislav Kubini,Czechoslovakia,0,0,6,6,1,4,17,93,
Gábor Nagy,Hungary,0,7,0,6,0,4,17,93,
Jos van der Bijl,Netherlands,0,0,7,6,1,3,17,93,
?,Romania,1,2,0,5,2,7,17,93,
Mats Gustafsson,Sweden,0,4,1,6,5,1,17,93,
Richard Agin,United States of America,0,7,0,0,3,7,17,93,
Ronald Kaminsky,United States of America,1,0,7,0,7,2,17,93,
Michael Schmuckenschläger,Austria,0,0,3,5,7,1,16,101,
?,Bulgaria,6,3,0,4,0,3,16,101,
Jaroslav Hančl,Czechoslovakia,1,0,0,6,2,7,16,101,
Ari Karppinen,Finland,0,1,7,6,1,1,16,101,
Géza Bohus,Hungary,0,3,0,5,5,3,16,101,
?,Israel,0,0,0,6,5,5,16,101,
Gerhard Sorger,Austria,0,2,0,5,3,5,15,107,
?,France,0,0,4,4,1,6,15,107,
György Kiss,Hungary,0,0,7,6,1,1,15,107,
?,Israel,0,0,5,4,0,6,15,107,
Eero Saksman,Finland,0,0,4,6,2,2,14,111,
?,France,0,0,7,5,0,2,14,111,
Jürgen Doenhardt,Germany,0,4,7,1,0,2,14,111,
Mats Ahlbeck,Sweden,0,7,3,0,3,1,14,111,
Günter Pollak,Austria,0,3,1,3,5,1,13,115,
?,Bulgaria,0,4,0,4,3,2,13,115,
Frank Eisenhaber,German Democratic Republic,0,0,2,6,2,3,13,115,
?,Israel,0,0,7,5,0,1,13,115,
Jan Cieśliński,Poland,0,0,3,6,1,3,13,115,
Magnus Karlsson,Sweden,0,5,0,5,2,1,13,115,
*,Yugoslavia,1,3,4,1,1,3,13,115,
*,Yugoslavia,0,7,0,5,0,1,13,115,
Otto Ritter,Czechoslovakia,0,2,0,6,1,3,12,123,
?,France,0,4,0,5,1,2,12,123,
?,Israel,0,1,2,5,2,2,12,123,
?,Cuba,3,0,2,4,2,0,11,126,
?,France,2,0,1,2,0,6,11,126,
?,Israel,2,5,1,2,0,1,11,126,
Carel Faber,Netherlands,0,0,7,1,3,0,11,126,
Jan Luuk Roelfsema,Netherlands,0,0,5,4,1,1,11,126,
*,Yugoslavia,0,1,4,2,1,3,11,126,
?,Cuba,0,5,3,0,1,1,10,132,
Harry Bruning,Netherlands,0,0,0,5,4,1,10,132,
Karl Forsberg,Sweden,0,0,2,6,1,1,10,132,
?,Bulgaria,0,0,0,6,0,3,9,135,
?,Cuba,2,1,0,5,0,1,9,135,
Włodzimierz Jelonek,Poland,0,0,1,6,0,2,9,135,
Peter Ryde-Pettersson,Sweden,0,0,1,6,1,1,9,135,
Randy Ekl,United States of America,0,1,0,0,7,1,9,135,
Paul Louis Iske,Netherlands,0,0,0,6,0,2,8,140,
Zbigniew Jelonek,Poland,0,0,0,6,0,2,8,140,
*,Belgium,0,0,0,5,1,1,7,142,
Timo Toivari,Finland,0,0,1,3,1,2,7,142,
*,Greece,0,1,0,5,1,0,7,142,
*,Greece,0,0,0,5,1,1,7,142,
Michel Dauphin,Luxembourg,2,0,0,4,1,0,7,142,
*,Belgium,0,4,0,1,0,1,6,147,
*,Belgium,0,0,1,4,0,1,6,147,
Timo Tiihonen,Finland,0,0,0,4,2,0,6,147,
*,Greece,2,0,1,1,1,1,6,147,
*,Greece,0,0,4,0,1,1,6,147,
*,Brazil,3,0,0,0,1,1,5,152,
*,Brazil,2,2,0,0,0,1,5,152,
?,Cuba,0,0,1,1,2,1,5,152,
*,Greece,0,2,0,0,2,1,5,152,
*,Brazil,0,0,0,1,2,1,4,156,
Tapani Tarvainen,Finland,0,2,0,0,1,1,4,156,
?,Israel,1,0,0,1,2,0,4,156,
*,Belgium,0,1,0,0,1,1,3,159,
*,Belgium,0,0,0,0,2,1,3,159,
*,Brazil,0,0,0,1,1,1,3,159,
*,Greece,0,0,0,1,1,1,3,159,
*,Belgium,0,0,0,1,1,0,2,163,
*,Brazil,0,0,0,0,1,1,2,163,
*,Greece,0,1,0,1,0,0,2,163,
Matti Siivola,Finland,0,0,0,0,0,1,1,166,
