Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
László Lipták,Hungary,7,7,0,7,7,0,28,45,Silver medal
Stig Hemmer,Norway,6,7,0,2,6,7,28,45,Silver medal
Mihai I. Anitescu,Romania,7,7,2,5,6,1,28,45,Silver medal
Sigitas Kiaras,Union of Soviet Socialist Republics,1,7,0,7,6,7,28,45,Silver medal
Viktor Porošin,Union of Soviet Socialist Republics,0,7,2,5,7,7,28,45,Silver medal
Dragomir Peykov,Bulgaria,7,7,1,0,7,5,27,51,Silver medal
Marcel Polakovič,Czechoslovakia,7,7,0,7,6,0,27,51,Silver medal
Ricardo Perez Marco,Spain,5,6,2,7,7,0,27,51,Silver medal
Frédéric van der Plancke,Belgium,3,1,7,7,7,1,26,54,Silver medal
Ivaylo Kortezov,Bulgaria,5,0,0,7,7,7,26,54,Silver medal
Marios Papadopoulos,Cyprus,7,7,0,7,4,1,26,54,Silver medal
Ingo Warnke,German Democratic Republic,4,7,0,7,7,1,26,54,Silver medal
Qin Jing,People's Republic of China,7,7,0,0,5,7,26,54,Silver medal
Nguyễn Hùng Sơn,Vietnam,7,7,0,6,5,1,26,54,Silver medal
David Hogan,Australia,4,7,0,7,7,0,25,60,Bronze medal
Adam Zach,Czechoslovakia,0,7,1,7,3,7,25,60,Bronze medal
Helmuth Breitenfellner,Austria,4,7,4,2,7,0,24,62,Bronze medal
Gunter Döge,German Democratic Republic,3,7,2,4,7,1,24,62,Bronze medal
Dorin N. D. Bucur,Romania,2,7,0,7,7,1,24,62,Bronze medal
Nguyễn Tuấn Trung,Vietnam,7,7,0,7,3,0,24,62,Bronze medal
Vladimir B. Mihov,Bulgaria,2,7,0,0,7,7,23,66,Bronze medal
Piotr Jędrzejewicz,Poland,2,7,0,0,7,7,23,66,Bronze medal
Richard Ehrenborg,Sweden,2,5,0,2,7,7,23,66,Bronze medal
Matti Tienari,Finland,7,0,4,5,6,0,22,69,Bronze medal
Géza Makai,Hungary,2,7,0,1,5,7,22,69,Bronze medal
Ben Halima Raouf,Tunisia,3,7,0,5,7,0,22,69,Bronze medal
Kevin Mark Buzzard,United Kingdom,2,7,0,0,6,7,22,69,Bronze medal
Michel Bultreys,Belgium,2,7,1,7,4,0,21,73,Bronze medal
Nikolaii B. Mateev,Bulgaria,2,7,0,1,4,7,21,73,Bronze medal
Roman Soták,Czechoslovakia,3,7,0,0,6,5,21,73,Bronze medal
Arnaud Delian,France,2,7,1,5,6,0,21,73,Bronze medal
Tilemahos Stamkopuluos,Greece,7,7,0,2,5,0,21,73,Bronze medal
John Reginald Longley,United Kingdom,1,7,0,7,6,0,21,73,Bronze medal
Phùng Hồ Hài,Vietnam,2,7,0,5,7,0,21,73,Bronze medal
Nour Maddahi,Algeria,7,7,1,2,3,0,20,80,Bronze medal
Ross Jones,Australia,7,7,0,3,3,0,20,80,Bronze medal
David Harari,France,3,7,0,0,7,3,20,80,Bronze medal
Ilaria Damiani,Italy,7,7,0,1,5,0,20,80,Bronze medal
Merzouki Youssef,Morocco,7,7,0,0,6,0,20,80,Bronze medal
Tadeusz Pezda,Poland,7,0,0,0,6,7,20,80,Bronze medal
Thomas Royston Roughan,United Kingdom,2,7,1,3,7,0,20,80,Bronze medal
Mourad Benakli,Algeria,1,6,1,5,6,0,19,87,Bronze medal
Catherine Playoust,Australia,7,3,0,5,4,0,19,87,Bronze medal
Terence Tao,Australia,7,7,3,1,0,1,19,87,Bronze medal
Harald Heidler,German Democratic Republic,3,7,1,1,7,0,19,87,Bronze medal
András Benczúr,Hungary,1,7,0,7,2,2,19,87,Bronze medal
Qiang Lin,People's Republic of China,1,7,0,1,6,4,19,87,Bronze medal
Juan D. Gonzales Cobas,Spain,5,7,0,0,7,0,19,87,Bronze medal
Ben Robinson,Australia,3,7,0,2,2,4,18,94,Bronze medal
Markus Schorn,Austria,2,1,1,7,7,0,18,94,Bronze medal
Giuseppe Russo,Canada,7,5,1,3,2,0,18,94,Bronze medal
Petr Šleich,Czechoslovakia,2,0,0,3,6,7,18,94,Bronze medal
Haralambos Tamvakis,Greece,7,0,0,7,4,0,18,94,Bronze medal
Raz Naot,Israel,7,0,0,1,3,7,18,94,Bronze medal
Eitan Sayag,Israel,2,7,1,1,7,0,18,94,Bronze medal
Jože Fabčič,Yugoslavia,3,7,0,0,6,2,18,94,Bronze medal
Domagoj Kovačević,Yugoslavia,2,6,1,0,6,3,18,94,Bronze medal
Krist Blomme,Belgium,7,0,1,2,6,1,17,103,Bronze medal
Alessandro Pelizzola,Italy,0,7,0,4,6,0,17,103,Bronze medal
Laftit Abdelouafi,Morocco,4,2,0,5,6,0,17,103,Bronze medal
Stanisław Kasjan,Poland,3,7,0,0,7,0,17,103,Bronze medal
Alberto Garrido Arribas,Spain,0,7,0,7,3,0,17,103,Bronze medal
Adrian Chen,Australia,6,6,0,1,0,3,16,108,
?,Morocco,1,7,0,1,7,0,16,108,
?,Algeria,2,7,1,2,3,0,15,110,
Tapio Tallgren,Finland,7,0,0,1,6,1,15,110,
Paul Biran,Israel,1,6,0,3,3,2,15,110,
Anders Høyer Berg,Norway,7,0,0,1,0,7,15,110,
Jian Shen,People's Republic of China,1,7,0,7,0,0,15,110,
Marcin Mazur,Poland,7,0,1,0,7,0,15,110,
?,Romania,1,0,0,7,7,0,15,110,
Carlos Ueno Jacue,Spain,1,7,0,6,1,0,15,110,
Anis Allouche,Tunisia,2,7,0,0,5,1,15,110,
James Norman Benedict Angus,United Kingdom,2,7,0,0,6,0,15,110,
Olivera Milenković,Yugoslavia,2,7,0,5,0,1,15,110,
Alexandre de Azevedo Palmeira Filho,Brazil,7,0,0,5,2,0,14,121,
Bryan Feir,Canada,7,5,0,1,1,0,14,121,
Rocky Lee,Canada,1,0,0,4,4,5,14,121,
Mauricio Lopez,Colombia,7,1,1,2,3,0,14,121,
?,Kuwait,5,0,0,0,6,3,14,121,
Mahdi Abouda,Tunisia,1,7,0,0,6,0,14,121,
Ender Topal,Turkey,7,0,0,0,6,1,14,121,
Predrag Antić,Yugoslavia,7,0,0,5,1,1,14,121,
*,Austria,3,0,0,6,4,0,13,129,
?,Cuba,7,1,0,2,3,0,13,129,
?,France,2,7,0,0,3,1,13,129,
?,Kuwait,5,2,0,0,6,0,13,129,
*,Colombia,2,2,0,5,3,0,12,133,
?,Cuba,3,0,0,7,2,0,12,133,
*,Greece,6,0,0,6,0,0,12,133,
Fjóla Rún Björnsdóttir,Iceland,7,0,0,1,3,1,12,133,
Emanuele Callegari,Italy,1,2,0,7,2,0,12,133,
?,Mongolia,7,0,1,3,1,0,12,133,
Kalle Åström,Sweden,2,0,0,7,3,0,12,133,
?,Tunisia,3,7,0,1,1,0,12,133,
Anıl Aydoğan,Turkey,2,4,1,1,4,0,12,133,
Miklós Bóna,Hungary,3,1,0,0,6,1,11,142,
Ari Kristinn Jónsson,Iceland,7,0,0,1,3,0,11,142,
?,Kuwait,4,1,0,4,2,0,11,142,
Claude Dieschbourg,Luxembourg,2,0,0,5,4,0,11,142,
Christian Pauly,Luxembourg,3,0,0,5,3,0,11,142,
Patrik Andersson,Sweden,2,0,0,5,4,0,11,142,
?,Tunisia,3,7,0,1,0,0,11,142,
?,Tunisia,2,6,0,0,3,0,11,142,
Đoàn An Hải,Vietnam,3,0,0,2,5,1,11,142,
Abdenour Achab,Algeria,4,3,0,0,3,0,10,151,
*,Colombia,2,1,0,5,2,0,10,151,
*,Colombia,7,0,0,1,0,2,10,151,
?,Cuba,3,0,2,4,0,1,10,151,
Petros Hadjicostas,Cyprus,7,2,0,0,0,1,10,151,
*,Finland,7,2,0,1,0,0,10,151,
?,Mongolia,5,1,0,1,3,0,10,151,
?,Mongolia,5,1,0,1,3,0,10,151,
Tor Egge,Norway,0,7,0,0,3,0,10,151,
Arkadiusz Salwa,Poland,1,7,0,0,2,0,10,151,
Nikola Ruškuc,Yugoslavia,1,7,0,0,1,1,10,151,
?,Algeria,0,7,0,1,1,0,9,162,
*,Austria,2,0,0,1,6,0,9,162,
André Luiz Viana Malta,Brazil,3,0,0,6,0,0,9,162,
?,France,0,7,0,0,2,0,9,162,
Sverrir Örn Þorvaldsson,Iceland,7,1,0,0,1,0,9,162,
Gadi Kozma,Israel,2,0,1,0,5,1,9,162,
Ender Birgül,Turkey,0,7,0,1,1,0,9,162,
Engin Erzin,Turkey,7,0,0,0,1,1,9,162,
Alkan Kabakçıoğlu,Turkey,2,4,0,0,3,0,9,162,
Zoran Črnja,Yugoslavia,1,0,0,1,7,0,9,162,
Evandro Gouvêa,Brazil,3,0,0,2,3,0,8,172,
?,Cuba,3,0,1,0,4,0,8,172,
?,Kuwait,5,2,0,0,1,0,8,172,
?,Mongolia,7,0,0,1,0,0,8,172,
Jacek Zienkiewicz,Poland,2,0,0,0,6,0,8,172,
?,Algeria,0,2,0,5,0,0,7,177,
*,Colombia,7,0,0,0,0,0,7,177,
Nicos Georgiades,Cyprus,2,0,1,2,2,0,7,177,
?,Mongolia,3,0,0,1,0,3,7,177,
?,Mongolia,5,0,0,0,2,0,7,177,
?,Belgium,1,1,0,1,3,0,6,182,
Loukia Demetriou,Cyprus,3,0,0,1,2,0,6,182,
*,Finland,1,0,0,1,4,0,6,182,
*,Greece,0,0,0,3,3,0,6,182,
?,Morocco,3,0,0,1,2,0,6,182,
*,Norway,3,0,0,0,3,0,6,182,
*,Norway,3,0,0,0,3,0,6,182,
?,Belgium,2,1,0,1,1,0,5,189,
Alexandru Romosan,Canada,2,0,0,0,3,0,5,189,
*,Colombia,1,2,0,1,1,0,5,189,
?,Cuba,3,0,0,2,0,0,5,189,
Geir Agnarsson,Iceland,4,0,0,1,0,0,5,189,
Mats Bengtsson,Sweden,1,0,0,0,4,0,5,189,
Per Liljenberg,Sweden,2,0,0,0,3,0,5,189,
?,Belgium,2,0,0,1,0,1,4,196,
*,Finland,1,0,0,3,0,0,4,196,
*,Greece,3,0,0,0,1,0,4,196,
?,Cuba,0,0,0,2,1,0,3,199,
Christoforos Hadjicostis,Cyprus,3,0,0,0,0,0,3,199,
*,Finland,2,0,0,0,0,1,3,199,
*,Norway,1,0,0,2,0,0,3,199,
*,Greece,2,0,0,0,0,0,2,203,
?,Kuwait,2,0,0,0,0,0,2,203,
?,Morocco,0,0,0,1,1,0,2,203,
Kutlay Karaman,Turkey,1,0,0,1,0,0,2,203,
Marcelo Ricardo Xavier de Mendonça,Brazil,1,0,0,0,0,0,1,207,
Antonis Eleftheriou,Cyprus,0,0,0,1,0,0,1,207,
Ana von Klopp,Sweden,0,0,0,1,0,0,1,207,
Marcos de Castro Pacitti,Brazil,0,0,0,0,0,0,0,210,
